GEO_COD,N_INDIV_RESIDENT_N_LER_ESCRV,N_IND_RESIDENT_ENSINCOMP_1BAS,N_IND_RESIDENT_ENSINCOMP_2BAS,N_IND_RESIDENT_ENSINCOMP_3BAS,N_IND_RESIDENT_ENSINCOMP_SEC,N_IND_RESIDENT_ENSINCOMP_POSEC,N_IND_RESIDENT_ENSINCOMP_SUP,YEAR,
11061100308,0,2,4,7,27,0,137,[1996 - ],1
11061100309,0,0,0,0,0,0,0,[- 1945],0
11061100310,12,88,36,51,24,2,11,[1961 - 1995],1
11061100401,26,77,29,23,6,1,3,[1946 - 1960],0
11061100402,15,62,32,36,17,0,3,[1946 - 1960],0
11061100403,5,19,6,3,4,0,4,[1946 - 1960],0
11061100404,3,20,5,7,1,0,1,[1946 - 1960],0
11061100405,3,10,8,9,2,0,1,[1946 - 1960],0
11061100406,1,13,3,4,0,0,1,[1946 - 1960],0
11061100501,15,55,31,33,13,1,1,[1946 - 1960],0
11061100502,3,20,6,7,7,1,1,[1946 - 1960],0
11061100503,3,12,5,6,5,0,1,[1946 - 1960],0
11061100504,44,117,56,55,23,2,5,[1961 - 1995],1
11061100505,5,33,12,11,3,0,1,[1946 - 1960],0
11061100601,19,64,32,37,17,2,5,[1961 - 1995],1
11061100602,25,125,58,69,36,2,5,[1961 - 1995],1
11061100603,0,2,1,0,0,0,0,[1946 - 1960],0
11061100604,8,32,13,15,2,1,2,[1961 - 1995],1
11061100605,10,36,10,22,8,2,2,[1961 - 1995],1
11061100606,17,22,22,20,5,2,0,[1961 - 1995],1
11061100701,0,0,0,0,0,0,0,[1961 - 1995],1
11061100702,0,0,0,0,0,0,0,[- 1945],0
11061100703,16,60,33,26,10,0,3,[1996 - ],1
11061100704,40,173,91,92,32,2,0,[1996 - ],1
11061100801,3,5,5,6,9,0,3,[1961 - 1995],1
11061100901,61,257,108,105,60,1,13,[1961 - 1995],1
11061101001,6,46,23,50,78,4,203,[1961 - 1995],1
11061101002,0,6,4,14,22,2,104,[1996 - ],1
11061101101,40,164,104,83,42,3,5,[1961 - 1995],1
11061101102,7,33,6,20,7,0,0,[1961 - 1995],1
11061101103,9,28,19,21,2,1,0,[1961 - 1995],1
11061101104,0,0,0,0,0,0,0,[1961 - 1995],1
11061101105,0,0,0,0,0,0,0,[- 1945],0
11061101201,0,0,0,0,0,0,0,[- 1945],0
11061101202,1,19,25,27,83,6,261,[1996 - ],1
11061101203,0,0,0,0,0,0,0,[- 1945],0
11061101204,0,0,1,0,3,0,4,[- 1945],0
11061101205,2,31,11,12,10,0,5,[1996 - ],1
11061101301,23,96,60,53,16,2,10,[1961 - 1995],1
11061101302,15,67,35,37,11,1,0,[1961 - 1995],1
11061101303,39,105,63,48,16,1,4,[1961 - 1995],1
11061101401,34,107,72,88,56,8,176,[1961 - 1995],1
11061101501,2,26,9,2,3,0,2,[- 1945],0
11061101502,1,14,18,18,43,2,130,[1996 - ],1
11061101503,0,3,2,2,2,0,2,[- 1945],0
11061101504,1,23,4,8,15,1,12,[1946 - 1960],0
11061101601,7,7,15,9,1,0,0,[1961 - 1995],1
11061101602,1,19,12,20,29,1,116,[1996 - ],1
11061101603,0,10,9,16,38,2,145,[1996 - ],1
11061101604,1,10,7,20,25,5,99,[1996 - ],1
11061101605,0,2,6,8,9,1,35,[1996 - ],1
11061101701,0,0,0,0,0,0,0,[- 1945],0
11061101702,0,14,16,38,68,2,261,[1996 - ],1
11061101801,0,0,0,0,0,0,0,[- 1945],0
11061101802,2,28,30,50,78,2,245,[1996 - ],1
11061101901,1,6,8,26,22,1,103,[1996 - ],1
11061101902,0,6,12,18,23,1,90,[1996 - ],1
11061101903,0,35,27,62,70,3,296,[1996 - ],1
11061102001,1,25,32,37,43,4,199,[1996 - ],1
11061102002,2,41,35,38,59,5,232,[1961 - 1995],1
11061102101,1,5,3,4,7,1,9,[- 1945],0
11061102102,0,0,0,0,0,0,0,[- 1945],0
11061102103,11,200,60,92,94,2,89,[1961 - 1995],1
11061102201,27,80,7,2,4,0,3,[- 1945],0
11061102202,1,15,4,4,10,0,7,[1961 - 1995],1
11061102203,3,17,5,18,21,0,35,[1961 - 1995],1
11061102204,1,38,25,39,69,5,199,[- 1945],0
11061102301,1,24,21,33,61,2,203,[1996 - ],1
11061102302,1,25,41,53,76,2,293,[1996 - ],1
11061102401,75,50,44,59,104,3,282,[1996 - ],1
11061102501,3,29,26,26,55,2,229,[1996 - ],1
11061102502,0,13,25,23,41,3,173,[1961 - 1995],1
11061102601,1,8,5,15,23,3,82,[1961 - 1995],1
11061102602,0,21,27,30,61,8,183,[1961 - 1995],1
11061102603,0,5,4,8,15,0,37,[1961 - 1995],1
11061102604,0,6,5,14,15,0,20,[1961 - 1995],1
11061102701,0,22,13,34,73,2,192,[1996 - ],1
11061102702,3,20,18,27,34,3,76,[1961 - 1995],1
11061102703,0,22,13,28,36,7,106,[1961 - 1995],1
11061102801,0,2,0,0,0,0,0,[- 1945],0
11061102802,1,8,5,5,2,0,3,[- 1945],0
11061102803,0,7,3,0,1,0,2,[- 1945],0
11061102804,0,2,3,4,2,0,1,[- 1945],0
11061102805,1,6,0,1,0,0,4,[- 1945],0
11061102806,1,7,1,2,1,0,4,[- 1945],0
11061102807,0,3,2,0,5,0,5,[1961 - 1995],1
11061102808,1,6,4,7,6,0,2,[1996 - ],1
11061102809,0,7,1,1,2,1,3,[- 1945],0
11061102810,1,2,0,1,9,0,8,[1996 - ],1
11061102811,0,0,0,2,0,1,0,[- 1945],0
11061102812,1,7,7,14,36,5,64,[1961 - 1995],1
11061102901,1,14,16,35,47,2,114,[1996 - ],1
11061102902,0,20,9,15,42,3,162,[1996 - ],1
11061102903,0,9,6,11,25,0,62,[1961 - 1995],1
11061102904,1,3,4,3,2,0,0,[1961 - 1995],1
11061102905,5,71,15,21,13,0,12,[1961 - 1995],1
11061103001,4,42,25,43,59,0,101,[1961 - 1995],1
11061103002,3,26,10,15,23,0,48,[1961 - 1995],1
11061103003,0,8,15,14,13,0,39,[1961 - 1995],1
11061103101,0,3,0,7,8,0,15,[1996 - ],1
11061103102,0,25,12,35,58,3,155,[1961 - 1995],1
11061103103,0,30,9,39,58,1,85,[1961 - 1995],1
11061103201,1,21,9,34,52,2,178,[- 1945],0
11061103202,1,14,8,24,33,0,127,[1961 - 1995],1
11061103301,1,24,31,37,42,8,215,[1996 - ],1
11061103302,1,9,8,15,32,4,139,[1996 - ],1
11061103303,0,0,0,0,0,0,0,[- 1945],0
11061103401,1,20,15,31,43,2,152,[1961 - 1995],1
11061103402,2,4,2,6,15,2,37,[1961 - 1995],1
11061103403,0,0,0,1,1,0,0,[1946 - 1960],0
11061103404,0,37,14,27,59,4,117,[1961 - 1995],1
11061103501,1,69,27,85,119,7,190,[1961 - 1995],1
11061103502,0,11,4,23,12,0,52,[1961 - 1995],1
11061200101,0,0,0,0,0,0,0,[- 1945],0
11061200102,3,26,6,7,13,1,9,[1996 - ],1
11061200103,0,17,7,12,10,1,13,[- 1945],0
11061200104,3,27,12,9,4,0,8,[1996 - ],1
11061200105,2,19,5,8,6,1,10,[1996 - ],1
11061200106,1,11,3,7,3,0,3,[1996 - ],1
11061200107,0,0,0,0,0,0,0,[- 1945],0
11061200108,2,19,4,9,9,0,1,[1996 - ],1
11061200109,1,2,3,2,2,0,1,[1996 - ],1
11061300101,2,5,3,9,1,0,2,[1946 - 1960],0
11061300102,3,12,11,18,8,0,1,[1961 - 1995],1
11061300103,0,2,3,0,0,0,0,[1961 - 1995],1
11061300104,6,66,26,46,31,2,14,[1961 - 1995],1
11061300105,6,57,35,54,23,1,6,[1961 - 1995],1
11061300106,2,31,12,28,13,0,3,[1946 - 1960],0
11061300107,0,6,2,3,2,0,2,[1961 - 1995],1
11061300108,3,12,18,13,8,1,2,[1961 - 1995],1
11061300109,5,35,12,19,15,0,12,[1961 - 1995],1
11061300201,0,2,0,0,0,0,0,[1961 - 1995],1
11061300202,8,73,27,27,24,1,10,[1961 - 1995],1
11061300203,11,68,27,37,20,2,7,[1946 - 1960],0
11061300204,9,54,37,40,24,0,4,[1946 - 1960],0
11061300301,13,48,18,29,8,2,6,[1961 - 1995],1
11061300302,21,92,59,58,25,1,8,[1961 - 1995],1
11061300303,2,16,22,18,20,2,2,[1961 - 1995],1
11061300304,3,29,15,22,15,2,8,[1961 - 1995],1
11061300305,5,21,12,12,10,1,0,[1961 - 1995],1
11061300401,11,42,29,30,16,1,2,[1961 - 1995],1
11061300402,5,26,22,17,7,1,4,[1961 - 1995],1
11061300403,0,0,0,0,0,0,0,[- 1945],0
11061300404,18,141,52,37,21,0,5,[1961 - 1995],1
11061300501,0,0,1,2,5,0,6,[- 1945],0
11061300502,23,57,35,27,9,0,4,[1996 - ],1
11061300503,1,4,0,1,0,0,0,[1946 - 1960],0
11061300504,6,9,4,7,5,0,3,[1961 - 1995],1
11061300505,5,22,5,6,4,0,4,[1961 - 1995],1
11061300506,2,12,4,4,3,0,1,[1961 - 1995],1
11061300507,0,7,2,3,0,0,1,[1961 - 1995],1
11061300601,4,28,11,9,5,0,2,[- 1945],0
11061300602,0,0,0,0,0,0,0,[- 1945],0
11061300603,1,18,8,7,5,0,1,[- 1945],0
11061300604,3,23,9,15,9,0,3,[- 1945],0
11061300605,2,5,3,2,1,0,0,[- 1945],0
11061300606,6,51,20,44,25,2,13,[1961 - 1995],1
11061300607,6,10,4,7,2,0,3,[- 1945],0
11061300608,2,3,10,3,0,0,0,[- 1945],0
11061300701,2,29,8,5,9,0,5,[1996 - ],1
11061300702,5,54,19,33,21,1,3,[1996 - ],1
11061300703,35,156,73,84,31,2,10,[1996 - ],1
11061300704,3,7,1,1,2,0,0,[1961 - 1995],1
11061300801,4,12,8,10,7,0,2,[- 1945],0
11061300802,54,220,134,112,44,2,9,[1996 - ],1
11061300901,34,84,52,40,20,3,5,[1996 - ],1
11061300902,0,0,0,0,0,0,0,[- 1945],0
11061300903,0,16,9,21,50,8,265,[1996 - ],1
11061301001,0,4,3,0,1,0,2,[1946 - 1960],0
11061301002,20,79,28,21,10,1,0,[1996 - ],1
11061301003,30,79,44,33,11,0,1,[1996 - ],1
11061301004,0,0,0,0,0,0,0,[- 1945],0
11061301005,27,119,62,76,24,1,8,[1996 - ],1
11061301006,0,0,0,0,0,0,0,[- 1945],0
11061301101,20,38,16,31,14,0,1,[1996 - ],1
11061301102,1,19,11,36,91,13,340,[1996 - ],1
11061301201,11,65,23,24,7,1,0,[1996 - ],1
11061301202,24,123,69,66,25,2,3,[1961 - 1995],1
11061301203,34,76,55,43,27,7,44,[1996 - ],1
11061301301,0,0,0,0,0,0,0,[- 1945],0
11061301302,63,255,158,107,37,2,6,[1996 - ],1
11061301401,0,0,0,0,0,0,0,[- 1945],0
11061301402,0,16,15,24,68,10,398,[1996 - ],1
11061400101,1,11,4,7,14,1,26,[- 1945],0
11061400102,2,10,8,7,10,1,24,[- 1945],0
11061400103,0,11,8,13,18,2,46,[- 1945],0
11061400201,0,0,0,0,0,0,0,[1996 - ],1
11061400202,0,2,0,2,13,0,16,[- 1945],0
11061400203,0,0,0,0,0,0,0,[- 1945],0
11061400204,0,0,0,0,0,0,0,[- 1945],0
11061400205,0,14,6,10,28,0,64,[- 1945],0
11061400301,0,7,3,4,8,3,16,[1961 - 1995],1
11061400302,5,23,12,13,39,0,62,[- 1945],0
11061400303,0,4,2,7,7,0,15,[1946 - 1960],0
11061400401,2,19,9,16,26,2,38,[- 1945],0
11061400402,3,30,15,30,41,4,80,[- 1945],0
11061400501,6,27,13,22,37,3,85,[- 1945],0
11061400502,1,23,5,16,23,0,57,[1961 - 1995],1
11061400601,1,20,4,18,7,0,22,[1961 - 1995],1
11061400602,7,31,16,23,34,1,82,[1961 - 1995],1
11061400701,3,30,15,17,26,1,58,[- 1945],0
11061400702,3,20,17,20,44,2,65,[- 1945],0
11061400801,1,12,5,5,14,4,19,[- 1945],0
11061400802,0,3,0,1,3,0,6,[- 1945],0
11061400803,0,0,2,0,1,0,3,[1961 - 1995],1
11061400804,0,1,1,3,3,0,1,[- 1945],0
11061400901,10,68,33,53,64,3,141,[- 1945],0
11061400902,3,27,8,7,15,0,22,[- 1945],0
11061401001,3,64,24,37,42,3,97,[- 1945],0
11061401002,1,19,3,9,16,0,15,[- 1945],0
11061401003,5,20,9,11,17,3,27,[- 1945],0
11061401101,1,2,0,3,1,0,7,[- 1945],0
11061401102,0,1,0,2,1,0,7,[- 1945],0
11061401103,0,4,6,6,7,1,22,[- 1945],0
11061401104,0,0,0,0,0,0,0,[- 1945],0
11061401105,0,3,0,1,3,0,5,[- 1945],0
11061401106,0,0,0,0,0,0,0,[1961 - 1995],1
11061401107,0,0,1,7,6,0,20,[- 1945],0
11061401201,1,15,3,7,7,0,7,[- 1945],0
11061401202,2,13,7,10,9,0,25,[- 1945],0
11061401203,3,48,13,26,24,4,21,[- 1945],0
11061401204,3,17,5,6,8,0,9,[- 1945],0
11061401205,1,0,1,0,0,0,0,[- 1945],0
11061401301,1,6,4,7,5,1,9,[- 1945],0
11061401302,0,3,0,3,9,1,21,[- 1945],0
11061401303,0,1,0,0,0,0,0,[- 1945],0
11061401304,2,9,6,8,11,1,15,[- 1945],0
11061500101,0,0,0,0,0,0,0,[- 1945],0
11061500102,1,1,0,1,9,1,13,[- 1945],0
11061500103,0,5,9,13,3,1,3,[- 1945],0
11061500104,0,0,0,2,0,1,0,[- 1945],0
11061500105,0,0,0,0,0,0,0,[- 1945],0
11061500106,2,26,7,15,14,1,17,[- 1945],0
11061500107,2,31,12,11,16,1,29,[- 1945],0
11061500108,0,2,0,0,0,1,0,[- 1945],0
11061500201,4,15,3,3,8,0,6,[- 1945],0
11061500202,0,3,4,1,6,0,1,[- 1945],0
11061500203,0,0,0,0,0,0,0,[- 1945],0
11061500204,4,17,8,12,4,1,5,[- 1945],0
11061500205,0,16,1,9,9,0,5,[- 1945],0
11061500206,0,3,0,0,0,0,3,[- 1945],0
11061500207,1,8,3,2,5,0,1,[- 1945],0
11061500208,3,31,5,9,9,0,7,[- 1945],0
11061500301,1,5,0,1,2,0,4,[- 1945],0
11061500302,7,15,6,16,15,2,11,[- 1945],0
11061500303,0,2,1,2,1,1,3,[- 1945],0
11061500304,1,3,0,0,0,0,2,[- 1945],0
11061500305,2,12,2,9,9,0,2,[- 1945],0
11061500306,0,11,4,7,9,2,7,[- 1945],0
11061500307,4,9,4,8,9,0,9,[- 1945],0
11061500308,1,13,3,2,3,1,3,[- 1945],0
11061500309,4,13,0,3,2,0,2,[- 1945],0
11061500401,3,14,5,7,5,1,15,[- 1945],0
11061500402,3,8,0,2,4,0,30,[- 1945],0
11061500403,0,3,0,1,3,1,17,[- 1945],0
11061500404,0,2,0,0,0,0,4,[- 1945],0
11061500405,0,5,2,7,8,0,35,[- 1945],0
11061500501,1,13,8,3,13,1,19,[- 1945],0
11061500502,2,36,8,6,4,1,14,[- 1945],0
11061500503,3,27,10,13,17,0,20,[- 1945],0
11061500504,2,20,6,15,17,1,19,[- 1945],0
11061500505,0,3,5,3,2,0,2,[- 1945],0
11061500506,0,0,2,3,5,0,22,[1996 - ],1
11061500507,1,4,4,5,7,1,8,[- 1945],0
11061500601,2,15,2,4,4,0,5,[- 1945],0
11061500602,0,23,4,4,10,0,9,[- 1945],0
11061500603,1,19,5,3,4,1,6,[- 1945],0
11061500604,0,7,2,2,1,0,5,[- 1945],0
11061500605,5,21,5,8,6,0,16,[- 1945],0
11061500606,4,24,4,8,10,2,8,[- 1945],0
11061500607,0,4,1,1,5,0,4,[- 1945],0
11061500701,6,17,8,12,9,0,14,[- 1945],0
11061500702,0,0,0,0,0,0,0,[- 1945],0
11061500703,2,11,4,8,11,2,23,[- 1945],0
11061500704,1,6,6,13,6,1,14,[- 1945],0
11061500705,0,10,7,12,12,0,61,[- 1945],0
11061500706,0,4,2,4,9,1,42,[1996 - ],1
11061500707,0,2,0,1,4,0,4,[- 1945],0
11061500708,1,7,5,11,9,2,29,[- 1945],0
11061500709,1,4,1,1,2,0,11,[- 1945],0
11061600101,3,31,13,31,25,2,60,[- 1945],0
11061600102,15,38,28,30,10,1,4,[- 1945],0
11061600103,10,77,18,39,34,0,53,[- 1945],0
11061600201,13,139,61,95,76,7,111,[- 1945],0
11061600301,9,100,57,65,54,3,57,[- 1945],0
11061600302,5,58,29,16,19,1,41,[- 1945],0
11061600401,5,57,14,31,26,1,35,[- 1945],0
11061600402,3,63,29,47,47,2,64,[- 1945],0
11061600501,5,47,19,20,28,2,27,[- 1945],0
11061600502,5,15,6,10,5,0,3,[- 1945],0
11061600503,3,24,8,19,10,2,2,[1946 - 1960],0
11061600504,3,36,11,17,16,1,24,[1946 - 1960],0
11061600601,7,49,13,28,30,2,49,[- 1945],0
11061600602,4,48,18,20,41,0,22,[- 1945],0
11061600603,5,33,18,19,8,0,9,[- 1945],0
11061600701,1,30,11,12,13,2,32,[- 1945],0
11061600702,7,61,20,28,34,0,44,[- 1945],0
11061600703,1,8,7,14,11,1,16,[- 1945],0
11061600801,8,100,39,67,53,7,79,[- 1945],0
11061600901,7,44,19,24,17,0,12,[- 1945],0
11061600902,0,18,8,4,16,0,13,[- 1945],0
11061600903,6,63,23,31,34,3,47,[- 1945],0
11061601001,10,46,19,35,47,0,50,[- 1945],0
11061601002,14,42,13,23,20,3,18,[- 1945],0
11061601101,3,19,2,19,8,2,20,[- 1945],0
11061601102,14,107,44,46,58,4,74,[- 1945],0
11061601201,1,13,4,15,14,0,31,[- 1945],0
11061601202,7,53,23,27,29,5,41,[- 1945],0
11061601203,3,18,7,14,14,2,27,[- 1945],0
11061601204,4,32,18,17,25,0,32,[- 1945],0
11061601205,2,3,1,0,1,0,3,[- 1945],0
11061700101,6,45,30,49,52,4,122,[- 1945],0
11061700102,7,38,12,9,9,1,23,[- 1945],0
11061700103,2,5,3,5,2,0,18,[- 1945],0
11061700201,0,1,1,2,5,0,7,[1946 - 1960],0
11061700202,4,34,10,28,33,7,99,[- 1945],0
11061700203,0,16,4,13,14,2,21,[1946 - 1960],0
11061700301,4,20,12,18,26,2,100,[1996 - ],1
11061700302,1,4,2,6,5,0,1,[- 1945],0
11061700303,7,32,7,16,26,1,43,[- 1945],0
11061700401,4,33,9,18,27,2,71,[- 1945],0
11061700402,2,18,11,25,31,2,116,[- 1945],0
11061700403,0,14,9,13,13,3,78,[- 1945],0
11061700501,4,14,9,17,21,2,60,[- 1945],0
11061700502,4,50,17,42,54,3,104,[- 1945],0
11061700601,0,35,11,24,22,4,72,[1946 - 1960],0
11061700602,2,58,27,41,42,3,139,[1946 - 1960],0
11061700701,0,0,0,0,0,0,4,[- 1945],0
11061700702,8,59,37,43,68,8,159,[- 1945],0
11061700801,4,22,15,17,20,2,56,[1946 - 1960],0
11061700802,3,58,22,40,60,6,134,[- 1945],0
11061700901,4,29,8,16,15,0,51,[1946 - 1960],0
11061700902,2,24,13,12,19,2,38,[- 1945],0
11061700903,3,43,12,29,34,2,70,[1946 - 1960],0
11061700904,0,5,10,8,11,2,33,[1946 - 1960],0
11061701001,10,41,19,54,70,1,161,[- 1945],0
11061701002,1,10,7,8,11,0,36,[- 1945],0
11061701003,2,31,21,22,31,1,75,[- 1945],0
11061701101,1,40,16,31,45,1,72,[- 1945],0
11061701102,0,2,2,4,8,0,6,[1946 - 1960],0
11061701103,6,20,6,13,29,0,68,[1961 - 1995],1
11061701104,0,9,2,4,12,1,28,[- 1945],0
11061701201,0,9,8,9,15,1,49,[- 1945],0
11061701202,3,39,12,13,21,4,38,[- 1945],0
11061701203,0,8,10,6,9,2,77,[1961 - 1995],1
11061701204,7,30,8,18,21,1,45,[1946 - 1960],0
11061701301,0,14,25,22,35,2,137,[1946 - 1960],0
11061701302,2,50,15,44,34,5,61,[1946 - 1960],0
11061701303,0,5,7,5,10,2,29,[1946 - 1960],0
11061701304,1,3,4,9,8,0,17,[1946 - 1960],0
11061701401,2,33,12,20,23,2,60,[1961 - 1995],1
11061701402,1,12,13,18,20,2,70,[1961 - 1995],1
11061701403,0,10,6,5,16,1,50,[1946 - 1960],0
11061701404,0,19,10,14,29,2,47,[1946 - 1960],0
11061701501,1,18,8,16,23,1,64,[1961 - 1995],1
11061701502,1,19,6,17,25,4,46,[1946 - 1960],0
11061701503,2,0,1,1,1,0,10,[- 1945],0
11061701504,0,0,0,0,0,0,0,[- 1945],0
11061701505,0,4,7,8,14,3,57,[1946 - 1960],0
11061701506,1,11,9,13,16,3,48,[- 1945],0
11061701601,2,22,8,12,24,5,47,[- 1945],0
11061701602,1,15,5,11,10,0,21,[- 1945],0
11061701603,0,29,7,14,9,1,60,[- 1945],0
11061800101,0,0,0,0,0,0,0,[- 1945],0
11061800102,2,55,28,51,63,2,62,[1961 - 1995],1
11061800103,0,23,9,22,18,1,17,[1961 - 1995],1
11061800201,0,0,2,7,10,0,19,[1996 - ],1
11061800202,0,4,3,5,5,0,35,[1996 - ],1
11061800203,0,0,0,0,1,0,10,[1996 - ],1
11061800204,3,35,11,19,13,1,3,[1961 - 1995],1
11061800205,0,2,6,3,8,0,53,[1996 - ],1
11061800301,10,71,24,38,44,6,48,[1961 - 1995],1
11061800302,1,22,12,12,17,2,38,[1961 - 1995],1
11061800401,6,42,18,35,28,6,41,[1961 - 1995],1
11061800402,3,10,4,11,17,1,20,[1961 - 1995],1
11061800403,4,30,9,27,24,0,26,[1961 - 1995],1
11061800404,0,11,7,18,16,1,13,[1961 - 1995],1
11061800501,1,18,11,25,29,1,72,[1961 - 1995],1
11061800502,3,37,25,65,75,2,144,[1961 - 1995],1
11061800601,8,51,19,29,26,1,35,[1961 - 1995],1
11061800602,1,49,33,57,78,4,148,[1961 - 1995],1
11061800603,1,12,3,11,28,2,54,[1961 - 1995],1
11061800701,6,197,67,21,24,0,7,[- 1945],0
11061800702,2,70,15,30,42,5,39,[1946 - 1960],0
11061800703,3,32,17,24,33,1,68,[1946 - 1960],0
11061800801,3,32,13,21,24,3,62,[1946 - 1960],0
11061800802,2,34,30,41,50,4,193,[1996 - ],1
11061800901,24,104,72,74,41,4,16,[1961 - 1995],1
11061800902,0,0,0,0,0,0,0,[- 1945],0
11061801001,72,224,129,90,36,1,4,[1996 - ],1
11061801101,84,281,152,100,36,1,6,[1996 - ],1
11061801201,0,0,0,0,0,0,0,[- 1945],0
11061801202,0,0,0,0,0,0,0,[- 1945],0
11061801203,0,0,0,0,0,0,0,[- 1945],0
11061801301,0,5,1,0,0,0,0,[1961 - 1995],1
11061801302,0,1,0,0,2,0,5,[1996 - ],1
11061801303,1,46,20,33,59,2,97,[1961 - 1995],1
11061801304,5,12,2,10,3,0,0,[1961 - 1995],1
11061801305,0,4,8,13,20,1,56,[1961 - 1995],1
11061801401,35,106,23,20,17,0,4,[1961 - 1995],1
11061801402,21,73,29,27,17,2,7,[1961 - 1995],1
11061801403,37,127,63,55,19,4,7,[1996 - ],1
11061801501,0,23,17,34,88,13,368,[1996 - ],1
11061801601,0,0,0,0,0,0,0,[- 1945],0
11061801602,0,20,20,31,66,4,250,[1996 - ],1
11061801701,54,165,108,97,83,6,162,[1996 - ],1
11061801801,6,43,22,29,23,0,12,[1961 - 1995],1
11061801802,0,12,4,10,4,0,3,[1961 - 1995],1
11061801803,1,21,6,15,12,0,7,[1961 - 1995],1
11061801804,0,12,8,8,4,0,44,[- 1945],0
11061801805,2,15,9,5,1,0,2,[1961 - 1995],1
11061801806,5,15,3,2,6,0,12,[- 1945],0
11061801807,3,12,3,6,6,2,13,[- 1945],0
11061801808,1,30,22,40,76,3,167,[1961 - 1995],1
11061801901,0,6,0,5,1,0,2,[- 1945],0
11061801902,0,2,0,0,0,0,0,[- 1945],0
11061801903,0,0,0,0,0,0,0,[- 1945],0
11061801904,4,50,18,33,63,5,175,[1961 - 1995],1
11061802001,0,3,8,9,37,5,107,[1996 - ],1
11061802002,51,181,112,137,51,1,11,[1996 - ],1
11061802101,0,0,0,1,1,0,3,[- 1945],0
11061802102,0,0,0,0,0,0,0,[- 1945],0
11061802103,2,9,4,5,7,0,5,[- 1945],0
11061802104,0,13,16,12,11,1,68,[1961 - 1995],1
11061802105,1,11,8,20,55,4,186,[1961 - 1995],1
11061802106,0,0,0,0,0,0,0,[- 1945],0
11061802201,0,0,0,0,0,0,0,[- 1945],0
11061802202,0,4,8,9,31,0,118,[1996 - ],1
11061802203,37,168,57,75,46,4,45,[1996 - ],1
11061802301,0,1,1,0,1,0,4,[- 1945],0
11061802302,0,8,7,7,28,2,115,[1996 - ],1
11061802303,0,13,9,13,28,2,165,[1996 - ],1
11061802304,0,0,0,0,0,0,0,[- 1945],0
11061802401,0,2,0,1,1,0,29,[1961 - 1995],1
11061802402,0,36,30,40,56,3,235,[1961 - 1995],1
11061802501,0,7,1,1,1,0,0,[- 1945],0
11061802502,0,0,0,0,0,0,0,[- 1945],0
11061802503,3,51,24,52,82,8,198,[1961 - 1995],1
11061802601,2,50,14,42,72,0,166,[1961 - 1995],1
11061802602,1,38,19,44,32,1,118,[1961 - 1995],1
11061802701,3,12,14,27,48,0,212,[1996 - ],1
11061802702,0,5,2,11,24,3,160,[1996 - ],1
11061802801,2,13,11,13,43,0,146,[1996 - ],1
11061802802,0,6,10,12,41,13,191,[1996 - ],1
11061802901,2,15,11,22,28,1,98,[1961 - 1995],1
11061802902,0,34,46,48,68,5,366,[1996 - ],1
11061803001,0,9,8,19,16,1,108,[1996 - ],1
11061803002,0,16,12,21,43,3,211,[1996 - ],1
11061803003,0,0,0,0,0,0,0,[- 1945],0
11061803101,1,3,2,11,35,6,165,[1996 - ],1
11061803102,0,0,0,0,0,0,0,[- 1945],0
11061803201,0,0,0,1,0,0,0,[1996 - ],1
11061803202,4,36,18,34,56,2,192,[1961 - 1995],1
11061803203,0,0,0,0,0,0,0,[- 1945],0
11061803301,0,0,0,0,0,0,0,[- 1945],0
11061803302,0,11,10,8,21,1,78,[1996 - ],1
11061803303,1,7,10,20,17,1,64,[1996 - ],1
11061803304,0,8,7,19,40,5,115,[1961 - 1995],1
11061803401,3,61,22,76,91,7,232,[1961 - 1995],1
11061803402,1,47,18,35,37,1,118,[1946 - 1960],0
11061803501,0,12,13,25,31,3,135,[1996 - ],1
11061803502,1,41,43,58,102,5,270,[1996 - ],1
11061803601,0,0,0,0,0,0,0,[- 1945],0
11061803602,0,0,0,0,0,0,0,[- 1945],0
11061803603,1,20,21,23,45,2,172,[1961 - 1995],1
11061803701,7,67,27,31,40,2,86,[1961 - 1995],1
11061803801,0,2,2,16,18,2,43,[1961 - 1995],1
11061803802,0,9,8,17,34,1,106,[1961 - 1995],1
11061803803,0,11,6,19,24,7,91,[1961 - 1995],1
11061803901,2,16,9,27,26,2,82,[1961 - 1995],1
11061803902,0,14,10,16,31,2,97,[1961 - 1995],1
11061803903,2,18,13,25,45,3,135,[1961 - 1995],1
11061804001,3,16,19,45,58,3,169,[1961 - 1995],1
11061804101,6,25,17,36,80,7,231,[1961 - 1995],1
11061804102,0,4,11,13,28,1,118,[1996 - ],1
11061804201,0,2,1,5,21,0,45,[1961 - 1995],1
11061804202,0,8,8,10,17,2,47,[1996 - ],1
11061804203,0,0,0,0,0,0,0,[- 1945],0
11061804204,0,6,5,6,5,0,31,[1996 - ],1
11061804205,0,10,8,15,28,1,98,[1961 - 1995],1
11061804301,0,9,11,21,40,4,127,[1996 - ],1
11061804302,1,10,10,11,23,2,79,[1996 - ],1
11061804303,2,20,14,19,32,1,77,[1961 - 1995],1
11061804304,0,17,4,14,33,2,75,[1961 - 1995],1
11061804401,0,8,7,4,37,1,171,[1996 - ],1
11061804402,0,1,4,4,9,1,66,[1996 - ],1
11061804403,0,6,5,14,13,2,50,[1996 - ],1
11061804404,0,2,7,9,17,1,63,[1996 - ],1
