GEO_COD,N_INDIVIDUOS_RESIDENT,N_INDIVIDUOS_RESIDENT_20A64,N_INDIVIDUOS_RESIDENT_65,N_INDIV_RESIDENT_N_LER_ESCRV,N_IND_RESIDENT_ENSINCOMP_1BAS,N_IND_RESIDENT_ENSINCOMP_2BAS,N_IND_RESIDENT_ENSINCOMP_3BAS,N_IND_RESIDENT_ENSINCOMP_SEC,N_IND_RESIDENT_ENSINCOMP_POSEC,N_IND_RESIDENT_ENSINCOMP_SUP,N_IND_RESID_DESEMP_PROC_EMPRG,N_IND_RESID_EMPREGADOS,N_IND_RESID_PENS_REFORM,N_IND_RESID_SEM_ACT_ECON
11062103601,520,316,69,43,171,104,81,33,1,6,45,174,84,202
11062103602,315,222,12,3,25,34,53,54,9,75,11,188,16,48
11062103701,677,395,62,53,188,120,133,49,3,7,70,247,73,193
11062103801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11062103802,863,531,193,56,301,107,157,102,7,32,77,274,246,414
11062103901,88,51,28,18,28,11,12,7,0,4,3,25,38,53
11062103902,53,28,16,8,18,8,13,3,0,0,5,15,17,27
11062103903,188,106,58,17,72,20,26,14,2,8,7,72,71,90
11062103904,111,63,27,8,36,21,19,13,2,1,6,39,36,50
11062103905,239,129,82,23,93,27,43,15,1,8,8,84,106,128
11062103906,22,10,11,8,7,4,1,0,0,0,1,4,14,16
11062103907,94,57,26,13,41,11,14,8,0,1,6,30,41,49
11062104001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11062104002,2,0,2,0,0,0,0,0,0,0,0,0,2,2
11062104003,412,285,26,7,62,59,86,72,7,60,24,219,36,90
11062104004,318,216,19,18,39,35,34,53,2,88,13,172,20,62
11062104101,417,255,106,18,148,50,74,46,5,18,34,152,128,186
11062104201,46,17,22,6,25,6,2,1,0,0,3,9,25,30
11062104202,55,9,44,15,30,4,1,1,0,1,1,4,42,49
11062104203,227,120,84,27,90,35,34,13,1,6,16,81,93,111
11062104204,149,84,46,16,67,10,22,9,2,2,4,48,56,83
11062104301,1168,760,114,81,325,178,207,141,13,44,93,470,133,369
11062104401,9,5,2,1,4,0,1,1,0,1,2,4,2,2
11062104402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11062104403,577,347,93,28,169,82,99,71,5,31,45,210,118,220
11062104501,542,326,135,45,165,72,87,66,1,31,19,195,176,271
11062104502,320,222,17,4,44,35,74,57,6,49,13,178,22,61
11062104601,3,2,0,0,1,2,0,0,0,0,0,2,0,1
11062104602,559,368,87,42,218,108,72,45,2,6,25,260,116,193
11062104603,159,87,18,20,46,31,20,12,1,1,6,49,21,63
11062104701,184,109,56,18,72,20,23,23,1,4,8,65,73,97
11062104702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11062104801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11062104802,363,228,24,1,54,44,65,75,1,64,15,171,34,91
11062104803,295,191,54,11,113,46,48,27,3,6,22,95,76,144
11062104901,643,384,111,45,230,127,93,32,0,6,37,221,151,258
11062104902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11062105001,210,121,53,11,69,43,24,19,3,8,6,71,69,99
11062105002,132,77,22,9,36,21,21,6,1,5,10,45,30,51
11062105101,118,75,8,9,34,16,19,5,1,1,12,39,14,39
11062105102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11062105103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11062105104,211,112,62,15,92,27,26,14,0,3,13,54,74,110
11062105201,744,526,82,37,315,110,130,63,5,12,49,353,112,246
11062105202,218,126,45,17,90,29,38,12,2,1,19,65,56,101
11062105301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11062105302,242,163,13,12,70,51,55,21,1,3,23,87,26,85
11062105303,377,227,36,29,122,78,54,19,2,1,45,106,42,135
11062105304,159,102,16,14,48,26,33,9,0,0,17,48,17,51
11062105305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11062105306,27,24,3,18,5,0,2,0,0,0,0,0,4,27
11062105401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11062105402,171,96,51,5,46,21,43,22,1,14,14,55,54,83
11062105403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11062105404,38,19,9,1,11,9,6,6,0,0,4,14,7,13
11062105405,97,58,22,4,36,22,12,10,0,0,11,38,25,35
11062105406,24,16,5,1,5,2,10,4,0,1,1,9,7,10
11062105407,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11062105501,3,0,3,0,2,0,0,0,0,0,0,0,3,3
11062105502,96,47,31,7,48,11,8,7,0,1,4,20,44,57
11062105503,146,96,11,4,48,38,20,13,0,2,13,52,19,51
11062105504,280,179,19,25,94,57,43,15,0,1,28,86,31,106
11062105505,133,72,36,6,54,17,20,16,0,1,12,47,42,52
11062200101,48,27,17,3,9,1,8,7,0,13,3,16,24,27
11062200102,62,28,26,4,14,4,7,6,0,21,3,20,26,32
11062200103,74,44,17,3,11,6,12,5,1,30,5,36,13,26
11062200104,40,19,13,4,7,1,3,10,0,7,0,18,13,14
11062200105,92,46,36,6,25,5,10,13,0,28,2,38,34,42
11062200201,198,103,56,8,47,15,28,25,3,44,9,83,53,75
11062200202,131,78,39,1,32,10,21,28,1,24,7,52,44,61
11062200203,53,28,14,0,4,2,6,15,1,18,1,21,13,24
11062200204,81,44,22,2,15,8,4,14,1,26,2,30,21,35
11062200301,104,54,34,7,31,9,9,12,1,23,9,34,39,46
11062200302,264,162,69,12,53,20,36,40,2,65,15,118,71,105
11062200401,204,118,49,4,41,19,22,24,5,55,6,91,56,76
11062200402,57,33,21,3,15,2,11,11,3,7,2,27,21,25
11062200403,154,90,40,4,24,18,19,23,2,48,12,71,41,52
11062200501,139,84,28,2,19,11,10,17,1,62,5,68,28,42
11062200502,87,52,21,2,13,6,14,10,2,33,5,41,22,32
11062200503,36,32,4,9,9,0,1,2,0,3,1,4,4,31
11062200504,118,81,19,0,16,7,8,19,1,52,3,59,21,44
11062200505,63,45,9,1,4,5,3,7,0,38,0,40,9,14
11062200601,238,146,63,8,38,17,32,32,5,83,16,104,68,93
11062200602,176,112,38,2,34,10,23,23,1,65,8,87,38,62
11062200603,15,12,2,1,6,1,4,1,0,0,0,5,4,9
11062200701,308,179,83,9,74,43,41,39,4,55,28,116,83,124
11062200702,95,56,24,0,24,13,18,10,0,22,6,40,25,37
11062200703,110,56,39,5,38,12,16,16,1,8,6,32,41,59
11062200801,212,131,38,5,31,21,27,31,2,66,11,87,49,79
11062200802,31,13,5,0,2,2,4,2,1,12,1,9,6,11
11062200803,83,50,25,6,25,6,12,8,1,19,3,37,29,37
11062200804,7,7,0,0,0,0,3,0,0,4,0,3,1,4
11062200805,110,62,33,8,33,9,17,11,3,18,2,49,33,46
11062200901,85,49,19,3,14,6,10,11,0,34,5,36,24,31
11062200902,199,116,42,8,40,15,32,23,0,50,14,83,43,68
11062200903,124,73,28,4,30,18,23,23,0,11,14,40,32,51
11062200904,80,55,13,0,21,7,17,9,1,16,4,35,16,31
11062201001,146,89,30,5,26,12,16,26,2,42,12,53,38,62
11062201002,321,220,57,9,71,36,49,53,5,56,34,136,67,110
11062300101,76,45,15,0,4,7,2,19,0,32,2,31,14,28
11062300102,167,95,53,2,11,17,17,26,4,80,1,72,53,80
11062300103,102,51,31,1,16,9,7,21,1,36,2,42,28,45
11062300104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11062300201,746,581,70,1,33,11,37,80,16,490,26,523,60,112
11062300301,140,77,44,1,15,13,21,32,3,44,7,54,48,63
11062300302,55,31,17,1,2,3,5,7,0,32,3,27,15,19
11062300303,11,4,7,0,0,2,3,0,0,6,0,5,4,6
11062300304,127,75,19,9,51,17,14,9,0,4,13,33,26,52
11062300305,253,131,66,18,65,40,38,30,0,26,14,85,67,105
11062300401,74,39,6,8,25,7,8,5,0,0,8,11,10,22
11062300402,136,72,48,5,26,12,19,25,1,32,5,51,51,68
11062300403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11062300404,53,30,2,0,3,8,6,7,1,21,1,21,1,15
11062300405,135,74,37,3,27,9,20,23,1,41,9,56,36,54
11062300501,165,61,98,4,51,9,24,19,1,49,5,45,93,110
11062300502,490,314,79,1,16,28,43,63,4,282,9,232,88,172
11062300601,122,59,47,5,33,10,21,18,2,23,7,44,49,60
11062300602,103,55,40,5,29,10,10,8,2,30,6,37,40,53
11062300603,60,37,16,0,11,6,5,15,0,17,5,27,17,21
11062300701,652,377,161,41,163,53,78,84,3,159,46,249,169,272
11062300801,345,216,38,1,22,25,34,50,2,181,7,169,37,104
11062300802,226,130,61,7,50,31,30,36,3,46,13,93,66,96
11062300901,2,2,0,0,0,0,0,0,0,0,1,1,0,0
11062300902,307,203,44,1,9,12,24,45,1,184,4,157,47,102
11062301001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11062301002,220,134,43,2,20,15,35,32,1,99,5,98,43,89
11062301003,136,63,50,1,14,11,8,14,2,63,5,41,48,69
11062301004,184,106,43,0,24,11,18,32,2,77,7,79,44,74
11062301101,196,103,82,3,54,16,35,18,1,51,8,78,80,99
11062301102,177,111,52,0,35,12,24,29,2,58,8,74,60,84
11062301103,28,20,4,0,2,2,10,4,2,7,0,13,7,12
11062301201,148,75,58,3,40,11,17,22,3,42,9,56,57,69
11062301202,222,108,88,6,49,22,33,36,5,45,5,77,91,119
11062301203,71,37,29,5,27,5,5,9,2,14,6,25,26,35
11062301301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11062301302,165,80,50,0,14,15,12,22,4,79,5,66,41,63
11062301303,312,145,123,5,56,20,41,59,4,101,8,108,123,162
11062301401,253,152,66,23,77,29,39,23,2,32,21,86,74,120
11062301402,231,145,22,27,81,24,32,13,2,6,26,56,31,99
11062301403,100,56,35,1,19,7,13,26,1,25,3,47,33,45
11062301501,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11062301502,110,57,37,0,13,7,19,20,0,44,5,40,36,54
11062301503,160,80,53,0,13,9,13,21,4,85,5,67,39,65
11062301601,159,82,58,4,45,9,16,31,2,38,3,62,59,76
11062301602,277,146,97,7,52,21,35,38,2,97,5,114,107,131
11062301701,177,94,62,3,34,16,22,20,2,62,6,79,65,77
11062301702,153,99,42,1,22,17,26,23,0,58,1,68,57,74
11062301703,162,83,61,6,41,6,20,19,0,58,3,70,59,75
11062301801,138,80,42,1,15,8,11,31,2,63,1,63,32,68
11062301802,32,19,10,0,2,1,3,3,0,20,3,14,10,12
11062301803,141,79,23,0,16,5,12,27,1,59,1,60,26,49
11062301901,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11062301902,165,98,49,8,42,15,19,23,1,45,7,74,45,71
11062301903,186,113,46,6,41,21,29,28,3,35,11,77,53,77
11062301904,95,52,19,0,17,10,14,21,1,22,6,35,20,33
11062301905,14,9,3,1,2,3,2,5,0,0,1,6,4,7
11062302001,123,66,40,6,12,6,17,19,1,51,4,53,34,51
11062302002,346,185,94,4,28,26,34,54,4,165,6,146,83,148
11062302101,232,123,61,0,20,11,25,50,1,105,4,89,55,106
11062302102,155,97,34,0,15,12,10,21,2,79,5,67,30,62
11062302201,48,27,17,0,2,2,7,16,0,17,4,15,21,24
11062302202,98,57,13,0,3,4,16,16,1,38,1,44,15,28
11062302203,156,95,43,13,22,10,14,22,2,53,2,61,50,77
11062302204,88,49,30,0,13,6,11,20,1,30,2,38,32,39
11062302301,138,87,27,5,15,8,39,17,2,44,5,47,29,70
11062302302,278,157,71,2,39,17,29,35,0,122,3,129,68,110
11062302401,285,150,87,1,22,19,34,29,4,136,6,118,85,119
11062302402,51,29,13,1,3,6,18,9,1,9,1,21,15,24
11062302501,91,52,23,0,9,5,7,13,1,49,2,34,24,40
11062302502,361,191,111,1,38,17,42,74,6,141,7,152,106,152
11062302601,186,108,38,1,16,12,25,28,2,79,4,82,37,67
11062302602,300,146,78,2,33,21,35,50,4,126,11,107,73,133
11062302603,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11062302604,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11062302701,7,3,3,0,3,1,1,0,0,0,0,3,1,3
11062302702,388,243,88,7,54,20,39,66,3,161,9,195,86,132
11062302801,215,124,30,7,22,13,25,42,2,73,7,91,29,76
11062302802,196,108,56,1,22,8,26,30,5,86,4,82,51,83
11062302901,368,227,81,4,35,23,35,67,4,169,8,178,74,139
11062302902,178,106,54,2,27,10,15,36,3,72,3,88,51,73
11062303001,240,135,65,2,19,17,24,48,2,108,7,113,51,92
11062303002,233,116,73,6,32,16,28,39,1,98,4,100,55,99
11062303101,124,74,24,2,12,5,10,13,1,61,4,55,22,41
11062303201,100,50,29,0,14,3,8,27,1,34,3,41,24,38
11062303202,100,64,20,1,12,6,7,19,0,49,6,44,17,39
11062303301,262,154,82,0,20,20,17,49,3,135,12,120,68,112
11062303401,289,155,77,2,31,17,29,39,2,135,10,123,77,111
11062303501,99,63,23,1,11,3,6,21,1,47,3,52,18,36
11062303502,173,93,40,0,17,14,14,28,1,79,5,75,33,62
11062303601,416,242,107,6,53,35,44,76,6,166,13,182,105,174
11062400101,191,109,46,2,27,18,25,33,0,68,6,78,48,81
11062400102,161,97,39,6,32,16,21,29,2,41,10,71,44,63
11062400201,195,122,60,9,50,11,35,40,1,38,8,75,63,99
11062400202,265,155,49,2,33,19,40,44,2,90,11,108,53,102
11062400301,317,198,73,5,60,31,54,51,4,75,22,150,80,107
11062400302,50,27,22,1,9,2,6,11,0,19,2,23,18,24
11062400401,257,161,70,4,45,21,40,42,1,77,9,118,76,105
11062400402,183,108,54,7,43,19,24,30,1,42,8,82,62,77
11062400403,110,72,26,4,31,10,12,21,6,17,6,51,32,45
11062400501,50,34,10,3,8,5,5,6,0,15,2,27,12,14
11062400502,30,16,11,0,10,5,5,4,0,3,1,14,12,13
11062400503,39,23,6,2,6,3,3,6,0,11,2,18,6,11
11062400504,56,31,15,3,15,10,5,8,0,6,3,24,16,21
11062400505,112,71,20,2,31,15,14,24,3,9,10,45,24,42
11062400506,52,27,19,1,18,7,7,6,1,4,4,20,21,23
11062400601,511,318,126,19,104,68,84,84,4,92,46,218,144,191
11062400701,228,144,42,1,28,23,29,35,1,77,9,119,45,66
11062400702,177,105,45,11,39,17,25,24,2,23,18,68,45,66
11062400703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11062400704,3,2,0,0,0,0,1,0,0,2,0,0,0,3
11062400705,39,25,12,1,8,3,7,9,0,10,2,22,12,14
11062400801,213,125,53,1,59,21,35,30,1,50,6,83,60,97
11062400802,125,92,28,12,43,8,22,13,2,19,11,60,34,48
11062400803,21,18,2,1,9,4,2,4,0,0,1,8,5,10
11062400804,58,42,8,4,17,7,11,7,2,2,9,25,10,17
11062400805,27,14,6,0,8,3,7,1,0,3,2,9,8,9
11062400806,11,5,3,0,6,2,0,1,0,0,0,2,4,7
11062400901,71,46,12,2,9,5,7,12,0,26,2,34,11,22
11062400902,51,30,16,2,14,3,4,8,4,9,2,24,16,21
11062400903,23,13,5,2,4,7,2,4,0,2,2,9,5,9
11062400904,116,68,18,1,20,10,11,10,0,33,8,53,19,28
11062400905,52,32,17,0,16,3,11,6,1,10,8,17,19,26
11062400906,128,59,56,4,40,16,12,22,1,17,3,47,58,65
11062401001,182,112,50,12,53,31,31,22,4,14,9,73,52,86
11062401002,31,22,8,1,14,3,2,5,1,4,2,15,10,13
11062401003,27,19,8,2,10,1,4,3,0,6,1,10,10,16
11062401101,137,85,34,6,44,20,25,17,1,6,8,59,37,55
11062401102,63,40,12,3,12,5,7,17,1,10,4,30,14,22
11062401103,69,46,17,2,19,6,13,9,1,9,5,29,16,27
11062401104,55,41,9,3,14,6,8,9,0,9,7,25,11,21
11062500101,281,181,70,10,69,36,47,44,8,42,10,132,80,113
11062500102,298,196,64,7,54,30,33,57,4,82,14,145,73,106
11062500201,378,247,64,8,64,48,49,79,4,79,18,188,68,118
11062500301,429,247,138,11,97,32,62,75,5,106,13,193,138,191
11062500401,534,343,125,24,103,49,65,94,11,133,29,257,133,194
11062500501,283,148,105,3,64,10,63,51,1,65,7,111,113,138
11062500601,592,347,159,13,123,51,95,99,9,135,19,257,169,248
11062500701,490,309,120,15,90,34,68,67,3,164,18,231,140,187
11062500801,430,216,143,3,67,33,71,70,7,122,29,154,138,189
11062500901,374,219,105,6,89,26,63,76,8,57,16,160,113,159
11062501001,366,188,137,5,77,31,64,74,1,78,12,134,142,180
11062501101,256,163,60,10,57,24,43,56,6,40,15,104,75,109
11062501102,170,98,43,4,37,20,33,34,2,21,10,74,43,63
11062501201,700,396,211,38,175,72,106,117,8,107,35,274,226,311
11062501301,100,71,21,1,27,12,19,16,1,14,7,50,26,34
11062501302,389,219,124,9,97,27,55,76,8,75,22,156,127,170
11062501401,46,25,14,1,9,4,16,2,1,6,2,20,13,19
11062501402,173,96,59,3,47,15,29,32,3,26,11,71,64,75
11062501403,190,118,36,1,44,21,30,31,3,36,5,92,47,64
11062501501,548,320,100,7,86,46,96,83,3,168,12,246,114,203
11062501601,410,237,107,37,126,52,60,34,5,41,25,148,128,187
11062501602,52,36,5,0,8,1,3,8,2,22,1,28,6,11
11062501701,254,152,73,4,70,12,36,43,7,51,12,108,82,107
11062501702,128,77,37,1,32,8,26,21,1,29,11,60,36,47
11062501801,679,495,67,12,97,44,67,115,11,238,25,400,97,146
11062501901,141,60,72,9,58,16,16,12,1,17,6,45,75,83
11062501902,184,114,33,19,37,18,35,25,2,15,10,77,44,61
11062501903,119,77,30,4,48,13,14,16,1,8,5,46,40,58
11062502001,666,388,199,11,130,72,99,118,10,150,25,302,195,278
11062502101,455,268,133,6,90,36,66,90,7,112,25,190,146,194
11062502201,240,137,66,8,46,21,44,59,2,35,16,99,70,99
11062502202,102,58,26,5,32,9,16,14,0,10,7,41,30,41
11062502203,51,33,5,2,16,11,8,2,1,1,10,14,5,13
11062502301,182,115,29,8,44,24,25,36,1,18,17,69,29,64
11062502302,250,140,76,8,76,29,43,43,0,26,16,95,86,112
11062502303,40,28,6,1,4,4,11,8,0,4,1,22,10,11
11062502304,39,18,10,1,11,7,8,4,0,1,3,11,14,18
11062502305,40,29,5,1,7,5,8,6,2,3,2,23,5,10
11062502306,39,21,11,1,11,4,7,7,0,2,2,16,10,14
11062502401,457,265,117,5,88,31,70,81,5,131,15,214,116,164
11062502501,145,87,38,2,32,21,19,25,2,28,4,65,40,57
11062502502,169,95,55,5,31,10,26,36,2,45,7,58,71,90
11062502503,135,74,43,4,39,18,21,22,0,16,5,51,47,63
11062502601,776,476,173,19,149,75,111,132,11,190,28,346,199,304
11062600101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11062600102,40,22,14,2,18,9,4,3,1,0,5,10,16,18
11062600103,33,17,14,3,14,4,4,2,0,1,0,12,16,19
11062600104,54,32,21,3,22,8,4,5,0,9,3,19,23,31
11062600105,123,63,35,5,47,21,20,10,1,1,10,40,38,50
11062600106,80,44,27,4,32,12,10,7,1,5,3,27,31,41
11062600201,497,260,167,18,138,54,68,57,7,88,16,183,180,240
11062600301,422,216,140,10,96,51,61,60,0,100,24,152,144,193
11062600401,379,203,62,35,107,63,68,18,1,1,35,109,75,140
11062600402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11062600403,21,17,0,1,3,7,3,4,0,1,1,10,3,7
11062600404,111,69,31,4,31,10,16,15,1,24,8,50,31,44
11062600405,37,25,10,2,11,8,7,1,1,4,2,17,13,16
11062600501,469,305,103,18,123,58,79,72,5,70,24,207,123,183
11062600601,732,541,11,0,25,36,68,76,5,425,5,423,14,164
11062600602,361,194,65,3,36,30,56,54,4,125,12,158,59,119
11062600701,646,359,138,10,78,52,70,96,4,245,10,291,131,219
11062600801,77,43,20,0,4,5,6,14,1,39,1,35,14,30
11062600802,157,85,37,0,12,10,15,33,1,66,7,69,34,55
11062600803,95,50,18,0,13,7,10,12,2,33,2,43,14,28
11062600804,87,57,18,5,9,4,12,10,2,31,6,48,17,22
11062600805,50,23,16,1,14,7,5,4,2,6,4,17,12,19
11062600901,263,156,50,2,22,20,29,51,4,103,9,111,45,100
11062600902,224,123,65,5,39,15,27,28,1,78,11,93,63,89
11062601001,250,139,75,7,72,23,37,42,3,43,13,106,74,100
11062601002,58,38,14,3,17,5,8,11,1,7,6,26,19,22
11062601003,12,7,5,0,9,0,1,2,0,0,0,3,6,9
11062601004,39,21,13,4,9,5,8,8,0,3,1,11,15,23
11062601101,56,34,6,0,7,3,7,7,0,27,0,25,8,18
11062601102,172,105,41,2,30,9,15,19,2,71,4,80,35,62
11062601103,65,30,20,0,7,8,6,7,0,29,1,26,14,23
11062601104,71,46,19,2,16,7,7,9,1,20,2,36,22,26
11062601201,160,94,24,0,6,14,15,25,2,76,1,81,13,42
11062601202,74,44,17,2,14,5,7,10,0,29,1,36,16,27
11062601203,18,14,3,1,1,0,2,10,0,3,0,12,3,6
11062601204,67,38,16,2,21,4,7,10,1,15,2,21,19,34
11062601205,17,8,9,0,10,2,0,1,0,3,1,4,9,12
11062601206,48,28,14,1,5,7,6,15,0,10,2,21,14,21
11062601301,23,11,7,0,5,2,8,4,0,3,0,9,7,12
11062601302,123,71,38,1,38,9,18,22,3,18,3,53,39,56
11062601303,137,104,18,2,12,9,9,26,1,67,10,91,16,22
11062601304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11062601305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11062601401,64,36,13,2,13,9,9,13,1,8,4,27,14,21
11062601402,86,47,28,4,27,4,6,17,1,17,7,25,27,46
11062601403,48,30,12,4,8,6,10,7,0,6,2,20,16,20
11062601404,68,40,11,2,14,2,11,7,0,20,2,26,15,27
11062601405,55,31,17,6,19,2,9,11,0,3,3,21,20,25
11062601501,376,231,86,8,79,36,52,48,5,108,12,173,92,142
11062601502,86,48,21,3,20,11,14,11,2,10,4,31,25,35
11062601601,101,59,23,1,13,6,7,22,0,42,4,48,26,35
11062601602,129,66,40,2,23,13,21,20,0,32,4,50,40,56
11062601603,181,98,47,9,39,14,16,19,5,45,8,72,48,69
11062601604,101,51,33,4,39,11,13,11,1,9,5,36,34,45
11062601701,10,7,1,0,0,1,1,3,1,3,0,6,1,3
11062601702,39,25,6,0,6,6,5,7,0,9,3,17,5,11
11062601703,42,23,13,0,5,2,6,12,0,12,1,15,11,21
11062601704,58,39,6,0,8,6,3,10,2,22,1,28,5,19
11062601705,99,60,21,4,15,11,15,8,4,31,6,47,20,30
11062601706,12,6,4,0,2,1,2,1,0,6,0,4,3,7
11062601707,193,113,28,11,52,19,26,23,1,27,17,61,33,70
11062700101,46,30,10,2,4,0,8,17,1,12,1,19,10,23
11062700102,136,86,24,1,26,14,12,25,0,40,6,69,27,39
11062700103,52,37,10,0,9,1,8,4,2,23,2,23,9,20
11062700104,24,20,0,0,0,0,1,4,2,14,1,12,2,8
11062700105,19,14,0,0,0,2,1,4,0,11,0,12,1,5
11062700106,10,7,1,1,0,0,0,1,0,6,0,6,1,2
11062700107,56,37,13,0,4,2,4,8,0,31,1,30,11,19
11062700108,1,0,1,0,0,0,0,0,0,1,0,0,1,1
11062700201,144,95,29,3,33,21,12,25,1,35,9,76,32,43
11062700202,63,39,19,0,16,6,7,9,0,19,6,26,20,29
11062700203,98,56,25,4,27,10,16,10,2,19,5,42,26,40
11062700204,81,52,14,3,21,9,9,7,2,20,6,33,16,28
11062700205,12,9,1,0,1,1,0,5,0,3,3,6,0,1
11062800101,60,30,24,5,21,4,3,8,0,11,1,19,26,36
11062800102,34,24,3,1,1,0,2,4,0,21,0,24,3,4
11062800103,17,12,0,0,1,3,4,2,0,4,0,7,0,8
11062800104,71,46,17,2,19,8,5,5,0,23,1,34,17,28
11062800105,60,33,14,0,11,7,7,8,2,12,4,28,15,19
11062800106,77,21,52,8,21,3,4,8,2,7,3,14,53,56
11062800107,48,26,10,0,7,10,9,4,1,12,1,21,11,17
11062800201,29,21,7,0,7,2,6,5,0,7,1,17,8,10
11062800202,58,31,21,5,15,5,6,5,0,16,3,25,20,25
11062800203,62,40,17,5,10,6,6,11,2,17,6,25,14,28
11062800204,60,36,12,0,11,7,8,11,0,18,2,28,14,20
11062800205,49,28,18,4,20,3,3,7,1,7,1,18,20,28
11062800206,143,84,39,2,33,10,26,20,2,37,12,60,42,52
11062800301,38,26,9,1,9,1,6,7,0,13,3,20,9,11
11062800302,110,74,24,2,25,3,17,19,5,31,11,57,23,33
11062800303,38,25,11,1,6,3,2,3,1,19,0,22,10,14
11062800304,84,43,30,5,32,4,15,13,0,8,4,28,29,48
11062800305,92,54,23,4,15,8,16,13,2,23,3,39,26,40
11062800401,23,13,8,0,3,2,3,2,1,10,0,10,8,11
11062800402,60,34,17,4,10,6,3,8,3,15,3,28,12,18
11062800403,62,43,15,0,15,4,8,16,1,16,3,30,16,28
11062800404,65,46,9,2,12,9,6,11,0,20,2,32,15,21
11062800405,28,18,7,2,7,5,4,3,1,4,2,12,6,12
11062800406,78,43,26,1,15,10,12,15,0,19,3,32,27,33
11062800407,132,95,23,2,23,7,10,23,2,54,9,68,26,43
11062800408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11062800501,140,96,31,8,33,10,17,31,1,27,11,63,32,55
11062800502,42,31,7,4,9,1,8,5,1,11,3,25,9,12
11062800503,84,59,24,5,23,5,8,18,0,23,2,39,30,40
11062800504,102,65,19,2,10,3,11,11,3,43,6,50,18,31
11062800505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11062800601,293,199,52,3,51,27,25,49,4,105,9,147,58,103
11062800602,138,75,41,3,31,16,32,15,0,25,9,48,41,64
11062800603,144,85,28,6,29,11,23,20,1,24,5,62,31,48
11062800701,44,30,8,1,4,4,5,5,1,19,0,26,8,11
11062800702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11062800703,34,20,8,1,10,5,7,5,0,4,2,16,8,13
11062800704,40,25,12,1,10,0,5,11,2,9,2,16,14,21
11062800705,81,50,28,4,23,4,9,16,2,16,6,38,28,34
11062800706,114,75,24,6,23,12,13,27,1,18,8,61,29,33
11062800707,59,41,14,3,13,5,4,9,2,16,4,32,17,20
11062800801,115,72,25,8,24,19,11,17,1,24,10,51,24,39
11062800802,232,152,51,7,50,22,37,29,0,59,12,105,69,89
11062800803,90,71,8,4,11,3,14,11,4,35,2,55,14,24
11062800901,141,96,28,4,30,14,21,21,3,39,12,61,29,54
11062800902,86,51,16,0,11,7,14,10,1,33,5,42,17,27
11062800903,159,111,25,3,26,8,20,38,6,41,8,85,28,48
11062900101,74,53,15,2,15,6,13,11,3,15,6,38,17,25
11062900102,68,39,19,2,18,3,13,13,2,8,1,29,20,31
11062900103,43,22,14,1,13,4,4,5,0,7,0,19,15,19
11062900104,73,40,17,5,15,6,11,11,2,9,3,25,19,32
11062900105,6,5,0,0,0,3,0,2,0,0,0,4,1,2
11062900106,88,50,29,5,24,8,13,15,2,9,4,33,30,43
11062900201,217,95,99,4,76,20,34,36,2,28,3,69,106,125
11062900202,1,0,1,0,1,0,0,0,0,0,0,0,1,1
11062900203,228,122,47,22,67,35,32,12,1,19,22,64,55,92
11062900301,673,379,195,9,180,61,112,99,13,117,39,281,199,269
11062900401,317,188,92,18,73,32,58,57,6,46,15,144,100,127
11062900402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11062900403,67,38,17,1,16,6,9,10,1,10,5,24,21,29
11062900501,540,292,176,23,140,47,89,92,5,85,24,221,183,236
11062900601,25,16,8,3,10,1,2,2,0,5,3,9,9,12
11062900602,151,94,35,1,35,6,22,24,1,42,8,65,36,57
11062900603,3,1,2,0,2,1,0,0,0,0,0,1,1,2
11062900604,105,70,22,2,21,10,18,10,1,16,6,54,23,33
11062900701,152,85,50,6,52,12,26,21,4,16,8,57,55,78
